Volume ( ^3),Surface ( ^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. ( ),SD dist. to surf. ( ),Median dist. to surf. ( ),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
2,10,2,2,510,255,0,255,255,255,397.000,267.000,24.500,0.500,0.000,0.500,397.000,267.000,24.500,397,267,24,1,1,2
1,6,1,1,255,255,0,255,255,255,447.000,267.000,24.000,0.000,0.000,0.000,447.000,267.000,24.000,447,267,24,1,1,1
44,204,44,44,11220,255,0,255,255,255,421.091,266.500,27.227,3.271,1.236,3.301,421.091,266.500,27.227,417,262,24,9,10,7
1,6,1,1,255,255,0,255,255,255,443.000,268.000,24.000,0.000,0.000,0.000,443.000,268.000,24.000,443,268,24,1,1,1
1,6,1,1,255,255,0,255,255,255,477.000,268.000,24.000,0.000,0.000,0.000,477.000,268.000,24.000,477,268,24,1,1,1
3,16,3,3,765,255,0,255,255,255,423.333,269.000,24.333,0.984,0.464,1.106,423.333,269.000,24.333,423,268,24,2,3,2
1,6,1,1,255,255,0,255,255,255,474.000,269.000,24.000,0.000,0.000,0.000,474.000,269.000,24.000,474,269,24,1,1,1
1,6,1,1,255,255,0,255,255,255,425.000,271.000,24.000,0.000,0.000,0.000,425.000,271.000,24.000,425,271,24,1,1,1
1,6,1,1,255,255,0,255,255,255,445.000,271.000,24.000,0.000,0.000,0.000,445.000,271.000,24.000,445,271,24,1,1,1
1,6,1,1,255,255,0,255,255,255,476.000,272.000,24.000,0.000,0.000,0.000,476.000,272.000,24.000,476,272,24,1,1,1
1,6,1,1,255,255,0,255,255,255,413.000,273.000,24.000,0.000,0.000,0.000,413.000,273.000,24.000,413,273,24,1,1,1
1,6,1,1,255,255,0,255,255,255,401.000,275.000,24.000,0.000,0.000,0.000,401.000,275.000,24.000,401,275,24,1,1,1
2,12,2,2,510,255,0,255,255,255,448.500,275.000,24.500,0.707,0.000,0.707,448.500,275.000,24.500,448,275,24,2,1,2
1,6,1,1,255,255,0,255,255,255,421.000,276.000,24.000,0.000,0.000,0.000,421.000,276.000,24.000,421,276,24,1,1,1
1,6,1,1,255,255,0,255,255,255,459.000,277.000,24.000,0.000,0.000,0.000,459.000,277.000,24.000,459,277,24,1,1,1
2,12,2,2,510,255,0,255,255,255,424.500,278.000,24.500,0.707,0.000,0.707,424.500,278.000,24.500,424,278,24,2,1,2
1,6,1,1,255,255,0,255,255,255,422.000,279.000,24.000,0.000,0.000,0.000,422.000,279.000,24.000,422,279,24,1,1,1
1,6,1,1,255,255,0,255,255,255,459.000,280.000,24.000,0.000,0.000,0.000,459.000,280.000,24.000,459,280,24,1,1,1
1,6,1,1,255,255,0,255,255,255,443.000,290.000,24.000,0.000,0.000,0.000,443.000,290.000,24.000,443,290,24,1,1,1
5,26,5,5,1275,255,0,255,255,255,337.200,294.400,24.800,1.118,0.371,1.020,337.200,294.400,24.800,336,293,24,3,3,2
2,12,2,2,510,255,0,255,255,255,353.500,304.500,24.500,0.866,0.000,0.866,353.500,304.500,24.500,353,304,24,2,2,2
1,6,1,1,255,255,0,255,255,255,396.000,305.000,24.000,0.000,0.000,0.000,396.000,305.000,24.000,396,305,24,1,1,1
1,6,1,1,255,255,0,255,255,255,401.000,305.000,24.000,0.000,0.000,0.000,401.000,305.000,24.000,401,305,24,1,1,1
1,6,1,1,255,255,0,255,255,255,393.000,313.000,24.000,0.000,0.000,0.000,393.000,313.000,24.000,393,313,24,1,1,1
1,6,1,1,255,255,0,255,255,255,571.000,171.000,25.000,0.000,0.000,0.000,571.000,171.000,25.000,571,171,25,1,1,1
1,6,1,1,255,255,0,255,255,255,567.000,186.000,25.000,0.000,0.000,0.000,567.000,186.000,25.000,567,186,25,1,1,1
1,6,1,1,255,255,0,255,255,255,555.000,195.000,25.000,0.000,0.000,0.000,555.000,195.000,25.000,555,195,25,1,1,1
1,6,1,1,255,255,0,255,255,255,534.000,219.000,25.000,0.000,0.000,0.000,534.000,219.000,25.000,534,219,25,1,1,1
1,6,1,1,255,255,0,255,255,255,522.000,220.000,25.000,0.000,0.000,0.000,522.000,220.000,25.000,522,220,25,1,1,1
2,12,2,2,510,255,0,255,255,255,419.500,236.500,25.000,0.707,0.000,0.707,419.500,236.500,25.000,419,236,25,2,2,1
1,6,1,1,255,255,0,255,255,255,483.000,237.000,25.000,0.000,0.000,0.000,483.000,237.000,25.000,483,237,25,1,1,1
4,18,4,4,1020,255,0,255,255,255,483.250,243.500,25.750,0.774,0.187,0.774,483.250,243.500,25.750,483,243,25,2,2,2
2,10,2,2,510,255,0,255,255,255,411.000,245.000,25.500,0.500,0.000,0.500,411.000,245.000,25.500,411,245,25,1,1,2
11,52,11,11,2805,255,0,255,255,255,416.818,244.182,27.091,2.062,0.735,2.253,416.818,244.182,27.091,416,242,25,3,6,6
1,6,1,1,255,255,0,255,255,255,409.000,247.000,25.000,0.000,0.000,0.000,409.000,247.000,25.000,409,247,25,1,1,1
1,6,1,1,255,255,0,255,255,255,387.000,249.000,25.000,0.000,0.000,0.000,387.000,249.000,25.000,387,249,25,1,1,1
1,6,1,1,255,255,0,255,255,255,401.000,249.000,25.000,0.000,0.000,0.000,401.000,249.000,25.000,401,249,25,1,1,1
1,6,1,1,255,255,0,255,255,255,434.000,249.000,25.000,0.000,0.000,0.000,434.000,249.000,25.000,434,249,25,1,1,1
1,6,1,1,255,255,0,255,255,255,465.000,249.000,25.000,0.000,0.000,0.000,465.000,249.000,25.000,465,249,25,1,1,1
1,6,1,1,255,255,0,255,255,255,405.000,250.000,25.000,0.000,0.000,0.000,405.000,250.000,25.000,405,250,25,1,1,1
1,6,1,1,255,255,0,255,255,255,430.000,251.000,25.000,0.000,0.000,0.000,430.000,251.000,25.000,430,251,25,1,1,1
2,10,2,2,510,255,0,255,255,255,432.500,251.000,25.000,0.500,0.000,0.500,432.500,251.000,25.000,432,251,25,2,1,1
1,6,1,1,255,255,0,255,255,255,444.000,251.000,25.000,0.000,0.000,0.000,444.000,251.000,25.000,444,251,25,1,1,1
1,6,1,1,255,255,0,255,255,255,395.000,253.000,25.000,0.000,0.000,0.000,395.000,253.000,25.000,395,253,25,1,1,1
2,10,2,2,510,255,0,255,255,255,408.000,253.000,25.500,0.500,0.000,0.500,408.000,253.000,25.500,408,253,25,1,1,2
1,6,1,1,255,255,0,255,255,255,452.000,254.000,25.000,0.000,0.000,0.000,452.000,254.000,25.000,452,254,25,1,1,1
1,6,1,1,255,255,0,255,255,255,492.000,255.000,25.000,0.000,0.000,0.000,492.000,255.000,25.000,492,255,25,1,1,1
1,6,1,1,255,255,0,255,255,255,452.000,256.000,25.000,0.000,0.000,0.000,452.000,256.000,25.000,452,256,25,1,1,1
1,6,1,1,255,255,0,255,255,255,465.000,256.000,25.000,0.000,0.000,0.000,465.000,256.000,25.000,465,256,25,1,1,1
1,6,1,1,255,255,0,255,255,255,449.000,257.000,25.000,0.000,0.000,0.000,449.000,257.000,25.000,449,257,25,1,1,1
7,30,7,7,1785,255,0,255,255,255,423.143,259.143,26.143,1.126,0.532,1.161,423.143,259.143,26.143,423,258,25,2,3,4
2,10,2,2,510,255,0,255,255,255,385.500,259.000,25.000,0.500,0.000,0.500,385.500,259.000,25.000,385,259,25,2,1,1
4,18,4,4,1020,255,0,255,255,255,407.500,259.000,26.000,0.809,0.357,0.809,407.500,259.000,26.000,407,259,25,2,1,3
1,6,1,1,255,255,0,255,255,255,469.000,259.000,25.000,0.000,0.000,0.000,469.000,259.000,25.000,469,259,25,1,1,1
10,42,10,10,2550,255,0,255,255,255,390.600,262.100,25.800,1.401,0.604,1.432,390.600,262.100,25.800,389,260,25,4,4,2
1,6,1,1,255,255,0,255,255,255,411.000,261.000,25.000,0.000,0.000,0.000,411.000,261.000,25.000,411,261,25,1,1,1
1,6,1,1,255,255,0,255,255,255,430.000,261.000,25.000,0.000,0.000,0.000,430.000,261.000,25.000,430,261,25,1,1,1
1,6,1,1,255,255,0,255,255,255,454.000,263.000,25.000,0.000,0.000,0.000,454.000,263.000,25.000,454,263,25,1,1,1
1,6,1,1,255,255,0,255,255,255,487.000,263.000,25.000,0.000,0.000,0.000,487.000,263.000,25.000,487,263,25,1,1,1
2,12,2,2,510,255,0,255,255,255,456.500,263.500,25.500,0.866,0.000,0.866,456.500,263.500,25.500,456,263,25,2,2,2
1,6,1,1,255,255,0,255,255,255,447.000,265.000,25.000,0.000,0.000,0.000,447.000,265.000,25.000,447,265,25,1,1,1
1,6,1,1,255,255,0,255,255,255,478.000,265.000,25.000,0.000,0.000,0.000,478.000,265.000,25.000,478,265,25,1,1,1
1,6,1,1,255,255,0,255,255,255,488.000,265.000,25.000,0.000,0.000,0.000,488.000,265.000,25.000,488,265,25,1,1,1
3,14,3,3,765,255,0,255,255,255,404.000,266.000,25.000,0.667,0.577,1.000,404.000,266.000,25.000,403,266,25,3,1,1
5,28,5,5,1275,255,0,255,255,255,430.400,266.600,26.000,1.243,0.410,1.311,430.400,266.600,26.000,429,266,25,4,2,3
1,6,1,1,255,255,0,255,255,255,456.000,267.000,25.000,0.000,0.000,0.000,456.000,267.000,25.000,456,267,25,1,1,1
1,6,1,1,255,255,0,255,255,255,446.000,269.000,25.000,0.000,0.000,0.000,446.000,269.000,25.000,446,269,25,1,1,1
1,6,1,1,255,255,0,255,255,255,410.000,270.000,25.000,0.000,0.000,0.000,410.000,270.000,25.000,410,270,25,1,1,1
2,10,2,2,510,255,0,255,255,255,415.500,270.000,25.000,0.500,0.000,0.500,415.500,270.000,25.000,415,270,25,2,1,1
1,6,1,1,255,255,0,255,255,255,432.000,270.000,25.000,0.000,0.000,0.000,432.000,270.000,25.000,432,270,25,1,1,1
1,6,1,1,255,255,0,255,255,255,443.000,271.000,25.000,0.000,0.000,0.000,443.000,271.000,25.000,443,271,25,1,1,1
1,6,1,1,255,255,0,255,255,255,369.000,272.000,25.000,0.000,0.000,0.000,369.000,272.000,25.000,369,272,25,1,1,1
4,24,4,4,1020,255,0,255,255,255,450.000,272.000,25.750,1.086,0.110,1.031,450.000,272.000,25.750,449,271,25,3,3,2
2,12,2,2,510,255,0,255,255,255,420.000,273.500,25.500,0.707,0.000,0.707,420.000,273.500,25.500,420,273,25,1,2,2
1,6,1,1,255,255,0,255,255,255,448.000,277.000,25.000,0.000,0.000,0.000,448.000,277.000,25.000,448,277,25,1,1,1
1,6,1,1,255,255,0,255,255,255,467.000,278.000,25.000,0.000,0.000,0.000,467.000,278.000,25.000,467,278,25,1,1,1
1,6,1,1,255,255,0,255,255,255,432.000,280.000,25.000,0.000,0.000,0.000,432.000,280.000,25.000,432,280,25,1,1,1
2,10,2,2,510,255,0,255,255,255,349.000,284.000,25.500,0.500,0.000,0.500,349.000,284.000,25.500,349,284,25,1,1,2
1,6,1,1,255,255,0,255,255,255,445.000,286.000,25.000,0.000,0.000,0.000,445.000,286.000,25.000,445,286,25,1,1,1
1,6,1,1,255,255,0,255,255,255,435.000,288.000,25.000,0.000,0.000,0.000,435.000,288.000,25.000,435,288,25,1,1,1
7,34,7,7,1785,255,0,255,255,255,437.857,289.429,26.000,1.319,0.257,1.385,437.857,289.429,26.000,437,289,25,3,2,3
3,16,3,3,765,255,0,255,255,255,431.333,293.000,25.000,0.863,0.465,1.054,431.333,293.000,25.000,431,292,25,2,3,1
1,6,1,1,255,255,0,255,255,255,355.000,295.000,25.000,0.000,0.000,0.000,355.000,295.000,25.000,355,295,25,1,1,1
3,14,3,3,765,255,0,255,255,255,340.667,296.667,25.000,0.654,0.158,0.745,340.667,296.667,25.000,340,296,25,2,2,1
1,6,1,1,255,255,0,255,255,255,417.000,297.000,25.000,0.000,0.000,0.000,417.000,297.000,25.000,417,297,25,1,1,1
3,14,3,3,765,255,0,255,255,255,356.667,298.333,25.000,0.654,0.158,0.745,356.667,298.333,25.000,356,298,25,2,2,1
2,10,2,2,510,255,0,255,255,255,405.500,303.000,25.000,0.500,0.000,0.500,405.500,303.000,25.000,405,303,25,2,1,1
1,6,1,1,255,255,0,255,255,255,337.000,304.000,25.000,0.000,0.000,0.000,337.000,304.000,25.000,337,304,25,1,1,1
1,6,1,1,255,255,0,255,255,255,409.000,304.000,25.000,0.000,0.000,0.000,409.000,304.000,25.000,409,304,25,1,1,1
1,6,1,1,255,255,0,255,255,255,407.000,305.000,25.000,0.000,0.000,0.000,407.000,305.000,25.000,407,305,25,1,1,1
1,6,1,1,255,255,0,255,255,255,410.000,306.000,25.000,0.000,0.000,0.000,410.000,306.000,25.000,410,306,25,1,1,1
1,6,1,1,255,255,0,255,255,255,411.000,308.000,25.000,0.000,0.000,0.000,411.000,308.000,25.000,411,308,25,1,1,1
1,6,1,1,255,255,0,255,255,255,380.000,313.000,25.000,0.000,0.000,0.000,380.000,313.000,25.000,380,313,25,1,1,1
1,6,1,1,255,255,0,255,255,255,310.000,331.000,25.000,0.000,0.000,0.000,310.000,331.000,25.000,310,331,25,1,1,1
1,6,1,1,255,255,0,255,255,255,567.000,180.000,26.000,0.000,0.000,0.000,567.000,180.000,26.000,567,180,26,1,1,1
1,6,1,1,255,255,0,255,255,255,520.000,230.000,26.000,0.000,0.000,0.000,520.000,230.000,26.000,520,230,26,1,1,1
1,6,1,1,255,255,0,255,255,255,419.000,233.000,26.000,0.000,0.000,0.000,419.000,233.000,26.000,419,233,26,1,1,1
4,20,4,4,1020,255,0,255,255,255,414.750,237.250,26.750,0.958,0.440,0.959,414.750,237.250,26.750,414,237,26,3,2,2
8,38,8,8,2040,255,0,255,255,255,423.750,238.625,27.125,1.452,0.445,1.569,423.750,238.625,27.125,422,237,26,4,4,3
3,14,3,3,765,255,0,255,255,255,413.333,240.333,26.000,0.654,0.158,0.745,413.333,240.333,26.000,413,240,26,2,2,1
2,10,2,2,510,255,0,255,255,255,425.500,242.000,26.000,0.500,0.000,0.500,425.500,242.000,26.000,425,242,26,2,1,1
1,6,1,1,255,255,0,255,255,255,478.000,243.000,26.000,0.000,0.000,0.000,478.000,243.000,26.000,478,243,26,1,1,1
10,50,10,10,2550,255,0,255,255,255,413.500,246.800,27.800,1.456,0.527,1.526,413.500,246.800,27.800,413,245,26,2,4,4
2,10,2,2,510,255,0,255,255,255,451.000,251.000,26.500,0.500,0.000,0.500,451.000,251.000,26.500,451,251,26,1,1,2
4,22,4,4,1020,255,0,255,255,255,465.750,253.500,26.000,1.273,0.651,1.289,465.750,253.500,26.000,465,252,26,3,4,1
8,36,8,8,2040,255,0,255,255,255,468.500,251.500,26.875,1.288,0.478,1.586,468.500,251.500,26.875,467,250,26,4,4,2
2,12,2,2,510,255,0,255,255,255,474.500,253.500,26.500,0.866,0.000,0.866,474.500,253.500,26.500,474,253,26,2,2,2
3,14,3,3,765,255,0,255,255,255,469.333,255.333,26.000,0.654,0.158,0.745,469.333,255.333,26.000,469,255,26,2,2,1
2,10,2,2,510,255,0,255,255,255,438.000,256.000,26.500,0.500,0.000,0.500,438.000,256.000,26.500,438,256,26,1,1,2
1,6,1,1,255,255,0,255,255,255,475.000,256.000,26.000,0.000,0.000,0.000,475.000,256.000,26.000,475,256,26,1,1,1
4,18,4,4,1020,255,0,255,255,255,407.250,256.750,26.500,0.774,0.187,0.774,407.250,256.750,26.500,407,256,26,2,2,2
1,6,1,1,255,255,0,255,255,255,399.000,258.000,26.000,0.000,0.000,0.000,399.000,258.000,26.000,399,258,26,1,1,1
37,168,37,37,9435,255,0,255,255,255,427.757,260.081,29.135,2.537,0.847,2.488,427.757,260.081,29.135,425,258,26,7,7,7
3,16,3,3,765,255,0,255,255,255,457.333,260.333,26.667,0.798,0.212,0.817,457.333,260.333,26.667,457,260,26,2,2,2
2,10,2,2,510,255,0,255,255,255,478.500,261.000,26.000,0.500,0.000,0.500,478.500,261.000,26.000,478,261,26,2,1,1
2,10,2,2,510,255,0,255,255,255,489.000,261.500,26.000,0.500,0.000,0.500,489.000,261.500,26.000,489,261,26,1,2,1
6,28,6,6,1530,255,0,255,255,255,411.500,263.500,26.500,1.130,0.409,0.866,411.500,263.500,26.500,410,263,26,4,2,2
1,6,1,1,255,255,0,255,255,255,478.000,263.000,26.000,0.000,0.000,0.000,478.000,263.000,26.000,478,263,26,1,1,1
2,12,2,2,510,255,0,255,255,255,458.500,264.500,26.000,0.707,0.000,0.707,458.500,264.500,26.000,458,264,26,2,2,1
1,6,1,1,255,255,0,255,255,255,409.000,266.000,26.000,0.000,0.000,0.000,409.000,266.000,26.000,409,266,26,1,1,1
1,6,1,1,255,255,0,255,255,255,411.000,266.000,26.000,0.000,0.000,0.000,411.000,266.000,26.000,411,266,26,1,1,1
1,6,1,1,255,255,0,255,255,255,461.000,266.000,26.000,0.000,0.000,0.000,461.000,266.000,26.000,461,266,26,1,1,1
9,50,9,9,2295,255,0,255,255,255,437.111,268.333,26.889,1.988,1.012,2.006,437.111,268.333,26.889,434,267,26,7,4,3
2,10,2,2,510,255,0,255,255,255,448.000,267.500,26.000,0.500,0.000,0.500,448.000,267.500,26.000,448,267,26,1,2,1
1,6,1,1,255,255,0,255,255,255,458.000,267.000,26.000,0.000,0.000,0.000,458.000,267.000,26.000,458,267,26,1,1,1
2,10,2,2,510,255,0,255,255,255,464.500,268.000,26.000,0.500,0.000,0.500,464.500,268.000,26.000,464,268,26,2,1,1
1,6,1,1,255,255,0,255,255,255,480.000,268.000,26.000,0.000,0.000,0.000,480.000,268.000,26.000,480,268,26,1,1,1
1,6,1,1,255,255,0,255,255,255,397.000,269.000,26.000,0.000,0.000,0.000,397.000,269.000,26.000,397,269,26,1,1,1
4,20,4,4,1020,255,0,255,255,255,466.500,270.500,26.500,0.866,0.000,0.866,466.500,270.500,26.500,466,270,26,2,2,2
1,6,1,1,255,255,0,255,255,255,437.000,271.000,26.000,0.000,0.000,0.000,437.000,271.000,26.000,437,271,26,1,1,1
1,6,1,1,255,255,0,255,255,255,435.000,272.000,26.000,0.000,0.000,0.000,435.000,272.000,26.000,435,272,26,1,1,1
1,6,1,1,255,255,0,255,255,255,401.000,274.000,26.000,0.000,0.000,0.000,401.000,274.000,26.000,401,274,26,1,1,1
5,26,5,5,1275,255,0,255,255,255,437.800,273.200,27.000,1.132,0.546,1.131,437.800,273.200,27.000,437,272,26,3,3,3
1,6,1,1,255,255,0,255,255,255,466.000,275.000,26.000,0.000,0.000,0.000,466.000,275.000,26.000,466,275,26,1,1,1
4,18,4,4,1020,255,0,255,255,255,436.500,280.000,26.000,0.809,0.357,0.809,436.500,280.000,26.000,436,279,26,2,3,1
1,6,1,1,255,255,0,255,255,255,444.000,282.000,26.000,0.000,0.000,0.000,444.000,282.000,26.000,444,282,26,1,1,1
1,6,1,1,255,255,0,255,255,255,452.000,283.000,26.000,0.000,0.000,0.000,452.000,283.000,26.000,452,283,26,1,1,1
1,6,1,1,255,255,0,255,255,255,433.000,288.000,26.000,0.000,0.000,0.000,433.000,288.000,26.000,433,288,26,1,1,1
11,50,11,11,2805,255,0,255,255,255,359.000,287.182,26.818,1.839,0.637,1.994,359.000,287.182,26.818,357,285,26,5,5,2
2,10,2,2,510,255,0,255,255,255,425.000,289.500,26.000,0.500,0.000,0.500,425.000,289.500,26.000,425,289,26,1,2,1
2,10,2,2,510,255,0,255,255,255,358.500,291.000,26.000,0.500,0.000,0.500,358.500,291.000,26.000,358,291,26,2,1,1
17,74,17,17,4335,255,0,255,255,255,347.176,293.235,27.471,2.471,0.933,2.354,347.176,293.235,27.471,343,291,26,8,5,3
1,6,1,1,255,255,0,255,255,255,340.000,294.000,26.000,0.000,0.000,0.000,340.000,294.000,26.000,340,294,26,1,1,1
1,6,1,1,255,255,0,255,255,255,343.000,296.000,26.000,0.000,0.000,0.000,343.000,296.000,26.000,343,296,26,1,1,1
3,16,3,3,765,255,0,255,255,255,420.667,295.000,26.667,0.984,0.464,1.106,420.667,295.000,26.667,420,294,26,2,3,2
1,6,1,1,255,255,0,255,255,255,426.000,296.000,26.000,0.000,0.000,0.000,426.000,296.000,26.000,426,296,26,1,1,1
1,6,1,1,255,255,0,255,255,255,430.000,297.000,26.000,0.000,0.000,0.000,430.000,297.000,26.000,430,297,26,1,1,1
1,6,1,1,255,255,0,255,255,255,344.000,298.000,26.000,0.000,0.000,0.000,344.000,298.000,26.000,344,298,26,1,1,1
2,12,2,2,510,255,0,255,255,255,360.000,298.500,26.500,0.707,0.000,0.707,360.000,298.500,26.500,360,298,26,1,2,2
1,6,1,1,255,255,0,255,255,255,342.000,306.000,26.000,0.000,0.000,0.000,342.000,306.000,26.000,342,306,26,1,1,1
1,6,1,1,255,255,0,255,255,255,392.000,306.000,26.000,0.000,0.000,0.000,392.000,306.000,26.000,392,306,26,1,1,1
1,6,1,1,255,255,0,255,255,255,613.000,86.000,27.000,0.000,0.000,0.000,613.000,86.000,27.000,613,86,27,1,1,1
1,6,1,1,255,255,0,255,255,255,566.000,174.000,27.000,0.000,0.000,0.000,566.000,174.000,27.000,566,174,27,1,1,1
1,6,1,1,255,255,0,255,255,255,416.000,233.000,27.000,0.000,0.000,0.000,416.000,233.000,27.000,416,233,27,1,1,1
1,6,1,1,255,255,0,255,255,255,467.000,237.000,27.000,0.000,0.000,0.000,467.000,237.000,27.000,467,237,27,1,1,1
12,54,12,12,3060,255,0,255,255,255,429.583,240.333,28.750,1.773,0.858,1.897,429.583,240.333,28.750,427,239,27,6,4,4
1,6,1,1,255,255,0,255,255,255,438.000,243.000,27.000,0.000,0.000,0.000,438.000,243.000,27.000,438,243,27,1,1,1
1,6,1,1,255,255,0,255,255,255,438.000,245.000,27.000,0.000,0.000,0.000,438.000,245.000,27.000,438,245,27,1,1,1
90,382,90,90,22950,255,0,255,255,255,435.500,248.422,32.111,3.530,1.218,3.524,435.500,248.422,32.111,432,243,27,8,11,10
2,10,2,2,510,255,0,255,255,255,406.500,247.000,27.000,0.500,0.000,0.500,406.500,247.000,27.000,406,247,27,2,1,1
1,6,1,1,255,255,0,255,255,255,389.000,248.000,27.000,0.000,0.000,0.000,389.000,248.000,27.000,389,248,27,1,1,1
1,6,1,1,255,255,0,255,255,255,419.000,248.000,27.000,0.000,0.000,0.000,419.000,248.000,27.000,419,248,27,1,1,1
1,6,1,1,255,255,0,255,255,255,467.000,248.000,27.000,0.000,0.000,0.000,467.000,248.000,27.000,467,248,27,1,1,1
2,12,2,2,510,255,0,255,255,255,453.500,250.500,27.000,0.707,0.000,0.707,453.500,250.500,27.000,453,250,27,2,2,1
21,92,21,21,5355,255,0,255,255,255,429.905,254.429,28.857,2.204,0.823,2.176,429.905,254.429,28.857,428,251,27,5,7,5
1,6,1,1,255,255,0,255,255,255,416.000,255.000,27.000,0.000,0.000,0.000,416.000,255.000,27.000,416,255,27,1,1,1
1,6,1,1,255,255,0,255,255,255,482.000,255.000,27.000,0.000,0.000,0.000,482.000,255.000,27.000,482,255,27,1,1,1
1,6,1,1,255,255,0,255,255,255,491.000,255.000,27.000,0.000,0.000,0.000,491.000,255.000,27.000,491,255,27,1,1,1
3,14,3,3,765,255,0,255,255,255,389.667,256.667,27.000,0.654,0.158,0.745,389.667,256.667,27.000,389,256,27,2,2,1
1,6,1,1,255,255,0,255,255,255,485.000,256.000,27.000,0.000,0.000,0.000,485.000,256.000,27.000,485,256,27,1,1,1
4,20,4,4,1020,255,0,255,255,255,423.000,256.250,28.000,0.963,0.590,1.000,423.000,256.250,28.000,423,255,27,1,3,3
1,6,1,1,255,255,0,255,255,255,394.000,259.000,27.000,0.000,0.000,0.000,394.000,259.000,27.000,394,259,27,1,1,1
2,10,2,2,510,255,0,255,255,255,449.000,259.500,27.000,0.500,0.000,0.500,449.000,259.500,27.000,449,259,27,1,2,1
1,6,1,1,255,255,0,255,255,255,459.000,259.000,27.000,0.000,0.000,0.000,459.000,259.000,27.000,459,259,27,1,1,1
1,6,1,1,255,255,0,255,255,255,461.000,260.000,27.000,0.000,0.000,0.000,461.000,260.000,27.000,461,260,27,1,1,1
4,18,4,4,1020,255,0,255,255,255,453.750,262.250,27.250,0.730,0.198,0.829,453.750,262.250,27.250,453,262,27,2,2,2
4,22,4,4,1020,255,0,255,255,255,461.750,263.000,27.000,1.070,0.237,1.140,461.750,263.000,27.000,461,262,27,3,3,1
1,6,1,1,255,255,0,255,255,255,434.000,265.000,27.000,0.000,0.000,0.000,434.000,265.000,27.000,434,265,27,1,1,1
2,12,2,2,510,255,0,255,255,255,453.500,265.000,27.500,0.707,0.000,0.707,453.500,265.000,27.500,453,265,27,2,1,2
1,6,1,1,255,255,0,255,255,255,482.000,265.000,27.000,0.000,0.000,0.000,482.000,265.000,27.000,482,265,27,1,1,1
1,6,1,1,255,255,0,255,255,255,464.000,266.000,27.000,0.000,0.000,0.000,464.000,266.000,27.000,464,266,27,1,1,1
1,6,1,1,255,255,0,255,255,255,450.000,267.000,27.000,0.000,0.000,0.000,450.000,267.000,27.000,450,267,27,1,1,1
3,14,3,3,765,255,0,255,255,255,469.333,270.333,27.000,0.654,0.158,0.745,469.333,270.333,27.000,469,270,27,2,2,1
1,6,1,1,255,255,0,255,255,255,453.000,271.000,27.000,0.000,0.000,0.000,453.000,271.000,27.000,453,271,27,1,1,1
1,6,1,1,255,255,0,255,255,255,417.000,273.000,27.000,0.000,0.000,0.000,417.000,273.000,27.000,417,273,27,1,1,1
1,6,1,1,255,255,0,255,255,255,453.000,274.000,27.000,0.000,0.000,0.000,453.000,274.000,27.000,453,274,27,1,1,1
1,6,1,1,255,255,0,255,255,255,470.000,274.000,27.000,0.000,0.000,0.000,470.000,274.000,27.000,470,274,27,1,1,1
2,12,2,2,510,255,0,255,255,255,417.500,276.500,27.500,0.866,0.000,0.866,417.500,276.500,27.500,417,276,27,2,2,2
4,20,4,4,1020,255,0,255,255,255,437.750,276.500,27.000,0.927,0.323,0.901,437.750,276.500,27.000,437,276,27,3,2,1
1,6,1,1,255,255,0,255,255,255,439.000,280.000,27.000,0.000,0.000,0.000,439.000,280.000,27.000,439,280,27,1,1,1
4,18,4,4,1020,255,0,255,255,255,438.250,283.750,27.000,0.870,0.397,0.926,438.250,283.750,27.000,438,283,27,2,3,1
3,14,3,3,765,255,0,255,255,255,360.667,293.667,27.000,0.654,0.158,0.745,360.667,293.667,27.000,360,293,27,2,2,1
1,6,1,1,255,255,0,255,255,255,428.000,296.000,27.000,0.000,0.000,0.000,428.000,296.000,27.000,428,296,27,1,1,1
6,28,6,6,1530,255,0,255,255,255,365.500,296.667,27.333,1.515,0.691,1.672,365.500,296.667,27.333,364,295,27,4,4,2
1,6,1,1,255,255,0,255,255,255,346.000,298.000,27.000,0.000,0.000,0.000,346.000,298.000,27.000,346,298,27,1,1,1
1,6,1,1,255,255,0,255,255,255,344.000,301.000,27.000,0.000,0.000,0.000,344.000,301.000,27.000,344,301,27,1,1,1
4,18,4,4,1020,255,0,255,255,255,362.500,307.000,27.000,0.809,0.357,0.809,362.500,307.000,27.000,362,306,27,2,3,1
1,6,1,1,255,255,0,255,255,255,347.000,307.000,27.000,0.000,0.000,0.000,347.000,307.000,27.000,347,307,27,1,1,1
1,6,1,1,255,255,0,255,255,255,564.000,178.000,28.000,0.000,0.000,0.000,564.000,178.000,28.000,564,178,28,1,1,1
1,6,1,1,255,255,0,255,255,255,558.000,183.000,28.000,0.000,0.000,0.000,558.000,183.000,28.000,558,183,28,1,1,1
